,SEASON_ID,POSITION,PERCENT_OF_TIME,DEF_PLAYER_ID,DEF_PLAYER_NAME,GP,MATCHUP_MIN,PARTIAL_POSS,PLAYER_PTS,TEAM_PTS,MATCHUP_AST,MATCHUP_TOV,MATCHUP_BLK,MATCHUP_FGM,MATCHUP_FGA,MATCHUP_FG_PCT,MATCHUP_FG3M,MATCHUP_FG3A,MATCHUP_FG3_PCT,MATCHUP_FTM,MATCHUP_FTA,SFL
521,22019,C,0.045880424230212664,203200,Justin Holiday,61,33:24,179.0,68,312,5,0,2,29,45,0.644,0,3,0.0,10,14,8
522,22019,F,0.4685376330298756,203200,Justin Holiday,73,341:03,1735.9,352,1789,57,48,10,137,313,0.438,21,91,0.231,57,67,31
523,22019,C,0.14895278798330458,203210,JaMychal Green,57,79:28,392.1,62,423,19,11,1,27,53,0.509,0,1,0.0,8,15,5
524,22019,G,0.22315425757916574,203210,JaMychal Green,63,119:03,654.7,231,862,53,22,6,88,207,0.425,25,77,0.325,30,39,18
525,22019,TOTAL,1.0,203210,JaMychal Green,63,533:29,2747.4,610,3015,121,63,14,223,502,0.444,55,188,0.293,109,141,53
526,22019,F,0.6278929544375297,203210,JaMychal Green,63,334:58,1700.6,317,1730,49,30,7,108,242,0.446,30,110,0.273,71,87,30
527,22019,G,0.16414190819568275,203382,Aron Baynes,41,58:44,338.6,232,522,56,19,4,91,220,0.414,15,46,0.326,35,42,18
528,22019,C,0.4522531838974445,203382,Aron Baynes,34,161:49,816.8,163,836,43,31,0,71,110,0.645,10,17,0.588,11,16,9
529,22019,F,0.38360490790687274,203382,Aron Baynes,41,137:15,743.8,270,809,37,28,8,101,193,0.523,25,56,0.446,43,49,23
530,22019,TOTAL,1.0,203382,Aron Baynes,41,357:47,1899.2,665,2167,136,78,12,263,523,0.503,50,119,0.42,89,107,50
531,22019,TOTAL,1.0,203457,Nerlens Noel,61,448:51,2255.6,746,2463,115,112,43,308,646,0.477,47,142,0.331,83,118,59
532,22019,G,0.1480619205162766,203457,Nerlens Noel,61,66:28,391.6,222,604,50,36,15,92,227,0.405,18,57,0.316,20,24,14
533,22019,F,0.4561458228900944,203457,Nerlens Noel,61,204:45,1003.9,322,1031,35,42,17,136,263,0.517,24,69,0.348,26,43,20
534,22019,C,0.395792256593629,203457,Nerlens Noel,50,177:39,860.1,202,828,30,34,11,80,156,0.513,5,16,0.313,37,51,25
535,22019,F,0.35472028354519003,203458,Alex Len,55,135:07,735.4,186,812,35,28,11,75,184,0.408,16,45,0.356,20,31,18
536,22019,G,0.14875620802065329,203458,Alex Len,55,56:40,343.7,226,562,47,22,19,95,232,0.409,14,45,0.311,22,26,15
537,22019,C,0.4965235084341567,203458,Alex Len,51,189:07,953.3,204,858,37,19,3,86,172,0.5,8,36,0.222,24,31,18
538,22019,TOTAL,1.0,203458,Alex Len,55,380:54,2032.4,616,2232,119,69,33,256,588,0.435,38,126,0.302,66,88,51
539,22019,TOTAL,1.0,203459,Allen Crabbe,37,257:01,1372.9,217,1559,41,26,1,81,159,0.509,17,55,0.309,38,48,24
540,22019,G,0.6193996459350621,203459,Allen Crabbe,37,159:12,838.5,101,909,29,18,0,34,84,0.405,10,37,0.27,23,30,13
541,22019,C,0.03344162792054938,203459,Allen Crabbe,32,8:36,48.2,18,56,0,1,0,7,12,0.583,0,1,0.0,4,7,4
542,22019,F,0.3471587261443885,203459,Allen Crabbe,37,89:14,486.2,98,594,12,7,1,40,63,0.635,7,17,0.412,11,11,7
543,22019,TOTAL,1.0,203460,Andre Roberson,7,34:46,185.2,50,160,6,5,1,20,40,0.5,2,10,0.2,8,11,3
544,22019,C,0.02522176935986574,203460,Andre Roberson,6,0:53,4.7,0,7,0,0,0,0,0,0.0,0,0,0.0,0,0,0
545,22019,F,0.46204747063054424,203460,Andre Roberson,7,16:04,85.0,26,76,3,1,0,10,18,0.556,1,4,0.25,5,5,2
546,22019,G,0.5127307600095901,203460,Andre Roberson,7,17:49,95.5,24,77,3,4,1,10,22,0.455,1,6,0.167,3,6,1
547,22019,TOTAL,1.0,203463,Ben McLemore,71,665:14,3417.9,734,3893,174,73,12,285,571,0.499,63,193,0.326,101,134,60
548,22019,F,0.2943628801924137,203463,Ben McLemore,71,195:49,1016.4,284,1409,50,22,2,111,203,0.547,22,64,0.344,40,48,25
549,22019,C,0.03914165455729819,203463,Ben McLemore,64,26:02,143.4,44,211,1,3,1,19,31,0.613,0,2,0.0,6,11,4
550,22019,G,0.6664954652502881,203463,Ben McLemore,71,443:23,2258.1,406,2273,123,48,9,155,337,0.46,41,127,0.323,55,75,31
551,22019,F,0.2466045098919394,203468,CJ McCollum,69,238:58,1292.1,377,1633,53,33,4,147,276,0.533,45,97,0.464,38,50,24
552,22019,G,0.7137417380850416,203468,CJ McCollum,69,691:39,3684.8,705,3936,217,80,32,267,662,0.403,81,252,0.321,90,101,46
553,22019,C,0.03965375202301899,203468,CJ McCollum,64,38:26,220.0,67,324,12,4,2,27,57,0.474,4,11,0.364,9,12,4
554,22019,TOTAL,1.0,203468,CJ McCollum,69,969:03,5196.9,1149,5893,282,117,38,441,995,0.443,130,360,0.361,137,163,74
555,22019,G,0.1624587388075927,203469,Cody Zeller,57,82:12,476.0,273,770,101,33,6,115,259,0.444,18,55,0.327,25,34,15
556,22019,TOTAL,1.0,203469,Cody Zeller,57,505:55,2586.4,833,2974,191,108,13,359,700,0.513,49,139,0.353,66,91,44
557,22019,F,0.3820671116177023,203469,Cody Zeller,57,193:18,991.9,327,1087,49,33,3,136,264,0.515,28,72,0.389,27,35,19
558,22019,C,0.455474149574705,203469,Cody Zeller,49,230:26,1118.5,233,1117,41,42,4,108,177,0.61,3,12,0.25,14,22,10
559,22019,TOTAL,1.0,203471,Dennis Schroder,65,795:00,4086.5,806,4233,188,109,11,313,713,0.439,89,255,0.349,91,106,38
560,22019,C,0.039314135730517986,203471,Dennis Schroder,57,31:15,174.0,71,240,9,6,0,29,45,0.644,7,10,0.7,6,8,1
561,22019,F,0.20294379082774988,203471,Dennis Schroder,65,161:21,881.7,231,995,32,32,3,95,196,0.485,22,60,0.367,19,25,9
562,22019,G,0.7577420734417322,203471,Dennis Schroder,65,602:25,3030.8,504,2998,147,71,8,189,472,0.4,60,185,0.324,66,73,28
563,22019,F,0.3478469716701181,203473,Dewayne Dedmon,44,108:37,564.2,138,567,22,25,13,51,125,0.408,12,32,0.375,24,29,17
564,22019,G,0.14746162549902864,203473,Dewayne Dedmon,44,46:03,260.2,164,414,39,16,9,63,147,0.429,17,42,0.405,21,29,14
565,22019,C,0.5046914028308533,203473,Dewayne Dedmon,40,157:36,747.9,158,777,28,23,5,61,120,0.508,10,24,0.417,26,38,17
566,22019,TOTAL,1.0,203473,Dewayne Dedmon,44,312:16,1572.3,460,1758,89,64,27,175,392,0.446,39,98,0.398,71,96,48
567,22019,TOTAL,1.0,203476,Gorgui Dieng,63,428:50,2290.1,729,2404,126,110,36,307,675,0.455,51,169,0.302,64,83,41
568,22019,F,0.43999098339312015,203476,Gorgui Dieng,63,188:41,1015.9,300,968,45,36,15,126,277,0.455,21,83,0.253,27,33,16
569,22019,G,0.1829166391375149,203476,Gorgui Dieng,63,78:27,458.4,297,678,56,51,15,128,289,0.443,24,68,0.353,17,23,12
570,22019,C,0.3770923774693649,203476,Gorgui Dieng,56,161:43,815.8,132,758,25,23,6,53,109,0.486,6,18,0.333,20,27,13
571,22019,G,0.20020421271059435,203482,Kelly Olynyk,66,101:18,560.4,211,672,46,34,5,81,190,0.426,26,75,0.347,23,29,12
572,22019,F,0.5603827341446946,203482,Kelly Olynyk,65,283:34,1464.0,373,1543,54,35,9,135,274,0.493,43,110,0.391,60,75,33
573,22019,TOTAL,1.0,203482,Kelly Olynyk,66,506:01,2629.4,728,2863,119,84,16,275,562,0.489,77,206,0.374,101,131,61
574,22019,C,0.23941305314471106,203482,Kelly Olynyk,57,121:09,605.0,144,648,19,15,2,59,98,0.602,8,21,0.381,18,27,16
575,22019,F,0.2849478383469671,203484,Kentavious Caldwell-Pope,69,202:27,1067.0,258,1245,55,25,3,101,201,0.502,22,71,0.31,34,44,19
576,22019,TOTAL,1.0,203484,Kentavious Caldwell-Pope,69,710:27,3654.1,728,3941,186,71,11,278,591,0.47,71,224,0.317,101,122,50
577,22019,G,0.6696514658515358,203484,Kentavious Caldwell-Pope,69,475:45,2415.1,418,2410,127,42,8,154,349,0.441,48,149,0.322,62,70,29
578,22019,C,0.04540069580149717,203484,Kentavious Caldwell-Pope,61,32:15,172.0,52,286,4,4,0,23,41,0.561,1,4,0.25,5,8,2
579,22019,G,0.1951725188880512,203486,Mason Plumlee,61,81:07,455.9,275,692,81,30,12,112,264,0.424,34,84,0.405,17,24,12
580,22019,F,0.43815466546895304,203486,Mason Plumlee,61,182:06,942.2,316,954,42,28,9,123,240,0.513,31,67,0.463,39,43,21
581,22019,TOTAL,1.0,203486,Mason Plumlee,61,415:36,2154.8,744,2321,141,80,27,299,625,0.478,72,163,0.442,74,92,43
582,22019,C,0.3666728156429958,203486,Mason Plumlee,52,152:24,756.7,153,675,18,22,6,64,121,0.529,7,12,0.583,18,25,10
583,22019,TOTAL,1.0,203487,Michael Carter-Williams,45,328:35,1683.0,415,1896,93,72,17,155,326,0.475,57,144,0.396,48,60,24
584,22019,G,0.7375549085449362,203487,Michael Carter-Williams,45,242:21,1223.8,268,1270,76,51,12,95,224,0.424,42,110,0.382,36,44,17
585,22019,C,0.035440739350532095,203487,Michael Carter-Williams,35,11:39,59.8,18,114,1,5,1,8,14,0.571,0,1,0.0,2,2,1
586,22019,F,0.22700435210453165,203487,Michael Carter-Williams,45,74:35,399.4,129,512,16,16,4,52,88,0.591,15,33,0.455,10,14,6
587,22019,TOTAL,1.0,203488,Mike Muscala,47,224:06,1195.3,365,1318,72,37,5,147,314,0.468,24,62,0.387,47,61,30
588,22019,C,0.4122253789287361,203488,Mike Muscala,33,92:23,468.5,77,458,23,12,1,32,78,0.41,2,14,0.143,11,12,6
589,22019,F,0.41076023739755163,203488,Mike Muscala,47,92:03,491.7,157,529,21,15,2,60,105,0.571,14,26,0.538,23,29,12
590,22019,G,0.17701438367371225,203488,Mike Muscala,47,39:40,235.1,131,331,28,10,2,55,131,0.42,8,22,0.364,13,20,12
591,22019,C,0.0545150048641127,203490,Otto Porter Jr.,13,7:23,37.7,18,58,4,2,0,7,14,0.5,1,2,0.5,3,4,2
592,22019,F,0.6026820347999556,203490,Otto Porter Jr.,14,81:34,384.2,87,414,19,9,2,33,72,0.458,10,24,0.417,11,14,7
593,22019,TOTAL,1.0,203490,Otto Porter Jr.,14,135:21,672.1,151,738,34,17,5,53,125,0.424,18,46,0.391,27,34,15
594,22019,G,0.3428029603359316,203490,Otto Porter Jr.,14,46:24,250.2,46,266,11,6,3,13,39,0.333,7,20,0.35,13,16,6
595,22019,F,0.2945947125304675,203493,Reggie Bullock Jr.,29,78:46,425.0,105,504,16,11,0,41,74,0.554,9,25,0.36,14,19,8
596,22019,G,0.6617690145059438,203493,Reggie Bullock Jr.,29,176:56,897.2,157,943,34,25,1,54,114,0.474,18,45,0.4,31,35,11
597,22019,C,0.04363627296358865,203493,Reggie Bullock Jr.,25,11:40,59.5,16,76,2,2,1,7,9,0.778,0,0,0.0,2,2,0
598,22019,TOTAL,1.0,203493,Reggie Bullock Jr.,29,267:22,1381.7,278,1523,52,38,2,102,197,0.518,27,70,0.386,47,56,19
599,22019,F,0.5720965815502073,203496,Robert Covington,70,488:34,2518.0,528,2633,84,78,23,206,426,0.484,52,169,0.308,64,77,36
600,22019,C,0.10276817149236138,203496,Robert Covington,63,87:46,461.9,135,642,15,11,5,58,84,0.69,1,4,0.25,18,27,14
601,22019,G,0.32513524695743135,203496,Robert Covington,70,277:40,1508.4,413,1699,68,41,24,151,352,0.429,49,144,0.34,62,78,35
602,22019,TOTAL,1.0,203496,Robert Covington,70,853:60,4488.3,1076,4974,167,130,52,415,862,0.481,102,317,0.322,144,182,85
603,22019,C,0.46197456336470505,203497,Rudy Gobert,60,419:07,2092.4,397,1948,105,63,16,159,358,0.444,34,85,0.4,45,62,25
604,22019,F,0.3648520299155113,203497,Rudy Gobert,68,331:00,1763.3,507,1746,64,58,39,206,510,0.404,37,116,0.319,58,74,40
605,22019,G,0.17317340671978365,203497,Rudy Gobert,68,157:06,867.6,636,1345,139,58,41,278,687,0.405,49,149,0.329,31,41,22
606,22019,TOTAL,1.0,203497,Rudy Gobert,68,907:13,4723.3,1540,5039,308,179,96,643,1555,0.414,120,350,0.343,134,177,87
607,22019,G,0.13787837688497745,203500,Steven Adams,63,91:30,524.1,383,850,108,27,21,169,382,0.442,34,90,0.378,11,13,7
608,22019,TOTAL,1.0,203500,Steven Adams,63,663:35,3396.3,1081,3700,241,96,51,467,986,0.474,82,213,0.385,65,81,43
609,22019,C,0.48571385514934146,203500,Steven Adams,53,322:19,1604.1,325,1542,68,34,19,142,285,0.498,19,55,0.345,22,28,13
610,22019,F,0.3764077679656811,203500,Steven Adams,63,249:47,1268.1,373,1308,65,35,11,156,319,0.489,29,68,0.426,32,40,23
611,22019,TOTAL,1.0,203501,Tim Hardaway Jr.,70,799:44,4234.0,893,4746,180,87,3,352,759,0.464,118,327,0.361,71,94,42
612,22019,C,0.04274368170858021,203501,Tim Hardaway Jr.,62,34:11,190.3,65,320,9,4,0,31,47,0.66,1,5,0.2,2,6,1
613,22019,G,0.6489036902114677,203501,Tim Hardaway Jr.,70,518:57,2744.8,522,2848,120,54,1,198,441,0.449,73,205,0.356,53,69,31
614,22019,F,0.3083526280799522,203501,Tim Hardaway Jr.,70,246:36,1298.9,306,1578,51,29,2,123,271,0.454,44,117,0.376,16,19,10
615,22019,TOTAL,1.0,203503,Tony Snell,58,614:59,3183.5,709,3655,154,65,12,286,580,0.493,57,180,0.317,80,97,45
616,22019,C,0.05593150978218745,203503,Tony Snell,55,34:24,191.6,67,318,8,2,1,28,46,0.609,4,6,0.667,7,8,3
617,22019,G,0.5241891990774743,203503,Tony Snell,58,322:22,1661.2,318,1837,99,40,5,129,282,0.457,23,95,0.242,37,45,19
618,22019,F,0.4198792911403383,203503,Tony Snell,58,258:13,1330.7,324,1500,47,23,6,129,252,0.512,30,79,0.38,36,44,23
619,22019,G,0.8305287639373418,203504,Trey Burke,33,161:53,838.4,126,912,45,19,2,45,107,0.421,22,51,0.431,14,20,8
620,22019,C,0.02907175593405842,203504,Trey Burke,30,5:40,33.4,6,32,1,0,0,3,3,1.0,0,0,0.0,0,0,0
621,22019,F,0.14039948012859976,203504,Trey Burke,33,27:22,153.4,63,261,8,3,0,26,39,0.667,10,17,0.588,1,1,1
622,22019,TOTAL,1.0,203504,Trey Burke,33,194:55,1025.2,195,1205,54,22,2,74,149,0.497,32,68,0.471,15,21,9
623,22019,TOTAL,1.0,203506,Victor Oladipo,19,205:58,1086.1,238,1153,48,30,3,95,206,0.461,37,101,0.366,11,14,8
624,22019,F,0.2788697291654866,203506,Victor Oladipo,19,57:26,308.7,89,371,14,11,3,37,82,0.451,11,33,0.333,4,7,4
625,22019,C,0.04082342754954241,203506,Victor Oladipo,15,8:25,49.2,25,60,0,1,0,11,21,0.524,0,2,0.0,3,3,2
626,22019,G,0.680306843284971,203506,Victor Oladipo,19,140:07,728.2,124,722,34,18,0,47,103,0.456,26,66,0.394,4,4,2
627,22019,F,0.6845673098465629,203507,Giannis Antetokounmpo,62,534:43,2732.0,399,2652,88,62,25,145,429,0.338,62,188,0.33,47,59,22
628,22019,G,0.18606412737565106,203507,Giannis Antetokounmpo,62,145:20,817.1,225,947,65,40,4,86,207,0.415,34,88,0.386,19,25,8
629,22019,TOTAL,1.0,203507,Giannis Antetokounmpo,62,781:06,4067.0,704,4054,166,112,32,264,715,0.369,101,290,0.348,75,98,35
630,22019,C,0.12936856277778608,203507,Giannis Antetokounmpo,53,101:03,517.9,80,455,13,10,3,33,79,0.418,5,14,0.357,9,14,5
631,22019,C,0.03767766021121403,203516,James Ennis III,55,18:34,106.2,28,143,1,0,1,13,23,0.565,0,2,0.0,2,7,2
632,22019,F,0.39952454864246123,203516,James Ennis III,69,196:55,1037.3,198,1194,24,14,8,72,138,0.522,23,57,0.404,31,33,18
633,22019,G,0.5627977911463247,203516,James Ennis III,69,277:23,1462.1,308,1634,66,30,10,108,238,0.454,36,100,0.36,56,72,32
634,22019,TOTAL,1.0,203516,James Ennis III,69,492:52,2605.6,534,2971,91,44,19,193,399,0.484,59,159,0.371,89,112,52
635,22019,TOTAL,1.0,203521,Matthew Dellavedova,57,322:37,1673.2,359,1844,111,50,2,145,307,0.472,33,84,0.393,36,47,22
636,22019,G,0.7550292923343975,203521,Matthew Dellavedova,57,243:35,1251.1,223,1251,93,36,0,89,193,0.461,24,65,0.369,21,25,11
637,22019,C,0.04668175196057159,203521,Matthew Dellavedova,47,15:04,80.5,42,154,3,3,0,17,25,0.68,2,3,0.667,6,8,5
638,22019,F,0.19828895570503086,203521,Matthew Dellavedova,57,63:58,341.6,94,439,15,11,2,39,89,0.438,7,16,0.438,9,14,6
639,22019,G,0.2585342434461424,203524,Solomon Hill,59,111:18,633.8,200,759,39,16,4,73,153,0.477,36,76,0.474,18,20,10
640,22019,F,0.6852444798922113,203524,Solomon Hill,59,294:59,1522.1,274,1646,48,30,4,107,220,0.486,32,84,0.381,28,42,18
641,22019,C,0.056221276661646336,203524,Solomon Hill,50,24:12,137.7,28,204,6,5,0,12,16,0.75,1,3,0.333,3,5,2
642,22019,TOTAL,1.0,203524,Solomon Hill,59,430:28,2293.6,502,2609,93,51,8,192,389,0.494,69,163,0.423,49,67,30
643,22019,TOTAL,1.0,203526,Raul Neto,54,250:15,1338.7,333,1434,75,52,5,131,287,0.456,31,95,0.326,40,51,26
644,22019,F,0.1550434579906091,203526,Raul Neto,53,38:48,236.1,82,259,8,11,0,33,57,0.579,9,16,0.563,7,8,5
645,22019,C,0.027733191248459823,203526,Raul Neto,42,6:56,40.3,25,80,2,2,0,11,14,0.786,0,0,0.0,3,5,2
646,22019,G,0.8172233507609311,203526,Raul Neto,54,204:30,1062.3,226,1095,65,39,5,87,216,0.403,22,79,0.278,30,38,19
647,22019,C,0.032305479109332,203552,Seth Curry,56,18:56,116.7,21,131,3,2,0,8,19,0.421,1,3,0.333,4,6,1
648,22019,TOTAL,1.0,203552,Seth Curry,63,586:14,3125.7,613,3521,126,53,8,236,493,0.479,77,207,0.372,64,83,36
649,22019,F,0.20747947324129462,203552,Seth Curry,63,121:38,655.9,175,810,19,14,1,73,130,0.562,15,40,0.375,14,17,7
650,22019,G,0.7602150476493734,203552,Seth Curry,63,445:40,2353.1,417,2580,104,37,7,155,344,0.451,61,164,0.372,46,60,28
651,22019,TOTAL,1.0,203584,Troy Daniels,47,208:45,1092.8,190,1207,37,36,2,71,173,0.41,26,78,0.333,22,28,13
652,22019,F,0.303523381424203,203584,Troy Daniels,47,63:22,334.5,74,412,11,7,2,27,56,0.482,10,23,0.435,10,14,6
653,22019,C,0.03262301495421121,203584,Troy Daniels,36,6:49,38.8,4,47,0,1,0,2,6,0.333,0,1,0.0,0,0,0
654,22019,G,0.6638536036215859,203584,Troy Daniels,47,138:35,719.5,112,748,26,28,0,42,111,0.378,16,54,0.296,12,14,7
655,22019,TOTAL,1.0,203585,Rodney McGruder,56,359:03,1861.8,351,2108,90,39,5,127,292,0.435,35,110,0.318,62,77,35
656,22019,G,0.7199812469828066,203585,Rodney McGruder,56,258:31,1324.0,244,1406,66,23,4,85,195,0.436,29,82,0.354,45,58,28
657,22019,C,0.04986260165620706,203585,Rodney McGruder,49,17:54,93.5,23,162,3,3,1,9,20,0.45,1,3,0.333,4,4,0
658,22019,F,0.2301561513609863,203585,Rodney McGruder,56,82:38,444.3,84,540,21,13,0,33,77,0.429,5,25,0.2,13,15,7
659,22019,TOTAL,1.0,203648,Thanasis Antetokounmpo,19,50:09,283.5,61,299,8,8,1,22,47,0.468,6,16,0.375,11,13,5
660,22019,F,0.4795613160518445,203648,Thanasis Antetokounmpo,19,24:03,140.7,29,157,3,3,1,10,23,0.435,2,8,0.25,7,8,4
661,22019,G,0.4209704220671319,203648,Thanasis Antetokounmpo,19,21:07,113.5,32,122,2,4,0,12,22,0.545,4,8,0.5,4,5,1
662,22019,C,0.09946826188102359,203648,Thanasis Antetokounmpo,13,4:59,29.3,0,20,3,1,0,0,2,0.0,0,0,0.0,0,0,0
663,22019,G,0.15572459455438178,203658,Norvel Pelle,24,13:57,82.7,53,115,12,3,4,17,34,0.5,4,9,0.444,15,16,8
664,22019,F,0.37710162178247286,203658,Norvel Pelle,23,33:48,183.9,102,225,7,6,9,38,69,0.551,9,17,0.529,17,21,12
665,22019,TOTAL,1.0,203658,Norvel Pelle,24,89:37,466.2,202,555,30,15,17,76,140,0.543,15,31,0.484,35,48,26
666,22019,C,0.4671737836631454,203658,Norvel Pelle,18,41:52,199.6,47,215,11,6,4,21,37,0.568,2,5,0.4,3,11,6
667,22019,C,0.07228776312745779,203705,Josh Magette,7,1:03,6.6,0,2,1,0,0,0,1,0.0,0,0,0.0,0,0,0
668,22019,G,0.6859819569743234,203705,Josh Magette,8,9:53,53.8,6,44,6,5,0,3,8,0.375,0,0,0.0,0,0,0
669,22019,F,0.24173027989821882,203705,Josh Magette,6,3:29,16.3,2,19,1,0,0,1,2,0.5,0,1,0.0,0,0,0
670,22019,TOTAL,1.0,203705,Josh Magette,8,14:25,76.7,8,65,8,5,0,4,11,0.364,0,1,0.0,0,0,0
671,22019,G,0.7871828425112142,203894,Shabazz Napier,56,417:05,2171.3,425,2256,102,72,7,164,360,0.456,61,163,0.374,36,44,17
672,22019,C,0.04481255229599059,203894,Shabazz Napier,48,23:45,133.0,34,159,6,3,0,17,25,0.68,0,3,0.0,0,3,2
673,22019,TOTAL,1.0,203894,Shabazz Napier,56,529:50,2803.6,643,3089,132,97,9,255,510,0.5,76,199,0.382,57,73,27
674,22019,F,0.16800460519279525,203894,Shabazz Napier,56,89:01,499.3,184,674,24,22,2,74,125,0.592,15,33,0.455,21,26,8
675,22019,C,0.046767742140833714,203895,Jordan McRae,33,14:42,76.0,28,137,2,5,0,13,21,0.619,1,2,0.5,1,2,0
676,22019,G,0.6174816716709283,203895,Jordan McRae,37,193:60,1011.4,166,1082,39,20,11,58,156,0.372,18,81,0.222,32,36,11
677,22019,TOTAL,1.0,203895,Jordan McRae,37,314:11,1641.3,319,1917,57,35,13,117,271,0.432,27,113,0.239,58,69,25
678,22019,F,0.33575058618823805,203895,Jordan McRae,37,105:29,553.9,125,698,16,10,2,46,94,0.489,8,30,0.267,25,31,14
679,22019,F,0.31608267302572324,203897,Zach LaVine,60,265:32,1353.5,299,1487,56,37,12,119,258,0.461,33,93,0.355,28,36,14
680,22019,C,0.04373107856635546,203897,Zach LaVine,56,36:44,201.8,69,301,8,5,0,32,52,0.615,0,2,0.0,5,8,4
681,22019,G,0.6401862484079213,203897,Zach LaVine,60,537:49,2708.8,423,2889,170,74,12,150,391,0.384,66,191,0.346,57,66,29
682,22019,TOTAL,1.0,203897,Zach LaVine,60,840:06,4264.1,791,4677,234,116,24,301,701,0.429,99,286,0.346,90,110,47
683,22019,C,0.06336555156055614,203901,Elfrid Payton,39,30:54,166.0,53,240,6,9,0,23,38,0.605,4,6,0.667,3,3,2
684,22019,G,0.7898478406496507,203901,Elfrid Payton,45,385:10,1956.2,411,2022,129,54,11,152,368,0.413,49,148,0.331,58,72,28
685,22019,F,0.14678660778979316,203901,Elfrid Payton,44,71:35,412.3,154,574,22,28,4,65,125,0.52,15,48,0.313,9,12,5
686,22019,TOTAL,1.0,203901,Elfrid Payton,45,487:39,2534.5,618,2836,157,91,15,240,531,0.452,68,202,0.337,70,87,35
687,22019,TOTAL,1.0,203903,Jordan Clarkson,71,650:12,3428.8,616,3893,136,65,13,241,544,0.443,69,190,0.363,65,80,37
688,22019,F,0.24183142239755154,203903,Jordan Clarkson,71,157:14,830.0,159,990,23,17,4,64,155,0.413,16,49,0.327,15,15,6
689,22019,C,0.03394570430351453,203903,Jordan Clarkson,63,22:04,118.6,48,175,2,2,0,23,41,0.561,2,6,0.333,0,0,0
690,22019,G,0.724222873298934,203903,Jordan Clarkson,71,470:54,2480.2,409,2728,111,46,9,154,348,0.443,51,135,0.378,50,65,31
691,22019,G,0.6750267632393646,203914,Gary Harris,56,466:37,2374.4,380,2434,117,63,5,133,308,0.432,58,157,0.369,56,66,24
692,22019,TOTAL,1.0,203914,Gary Harris,56,691:15,3525.6,637,3792,167,96,9,238,528,0.451,82,229,0.358,79,92,34
693,22019,F,0.28027380481641867,203914,Gary Harris,56,193:44,976.0,183,1122,47,30,3,71,172,0.413,20,63,0.317,21,24,9
694,22019,C,0.04469943194421673,203914,Gary Harris,49,30:54,175.2,74,236,3,3,1,34,48,0.708,4,9,0.444,2,2,1
695,22019,TOTAL,1.0,203915,Spencer Dinwiddie,64,792:17,4125.5,880,4605,185,83,18,332,727,0.457,101,270,0.374,115,147,60
696,22019,F,0.29312176435569,203915,Spencer Dinwiddie,64,232:14,1234.8,278,1458,44,22,6,111,219,0.507,23,69,0.333,33,42,17
697,22019,C,0.06017220306751177,203915,Spencer Dinwiddie,57,47:40,258.5,76,339,5,6,1,32,60,0.533,1,3,0.333,11,11,4
698,22019,G,0.6467060325767983,203915,Spencer Dinwiddie,64,512:22,2632.2,526,2808,136,55,11,189,448,0.422,77,198,0.389,71,94,39
699,22019,TOTAL,1.0,203918,Rodney Hood,21,236:15,1304.8,224,1443,51,33,4,89,187,0.476,15,53,0.283,31,31,12
700,22019,G,0.5251425023985552,203918,Rodney Hood,21,124:04,697.6,101,725,32,17,1,40,97,0.412,7,35,0.2,14,14,3
701,22019,C,0.050214459055251424,203918,Rodney Hood,20,11:52,70.3,43,113,0,1,1,17,25,0.68,0,0,0.0,9,9,4
702,22019,F,0.42464303854619334,203918,Rodney Hood,21,100:19,536.9,80,605,19,15,2,32,65,0.492,8,18,0.444,8,8,5
703,22019,C,0.30796392949087686,203920,Khem Birch,37,109:27,556.7,81,604,19,10,0,34,72,0.472,2,9,0.222,11,15,7
704,22019,TOTAL,1.0,203920,Khem Birch,48,355:25,1862.7,469,2099,102,62,8,193,406,0.475,37,105,0.352,46,59,32
705,22019,G,0.17977575510318922,203920,Khem Birch,48,63:54,367.6,143,446,44,26,3,57,145,0.393,13,41,0.317,16,19,10
706,22019,F,0.5122603154059339,203920,Khem Birch,46,182:04,938.4,245,1049,39,26,5,102,189,0.54,22,55,0.4,19,25,15
707,22019,G,0.4933248284252926,203922,Glenn Robinson III,62,348:02,1796.5,429,1963,120,49,4,163,339,0.481,59,143,0.413,44,53,25
708,22019,C,0.07060018663548201,203922,Glenn Robinson III,56,49:48,263.6,104,474,9,7,3,48,72,0.667,3,6,0.5,5,9,6
709,22019,F,0.43607498493922536,203922,Glenn Robinson III,62,307:38,1594.6,354,1808,65,44,6,136,266,0.511,43,92,0.467,39,50,22
710,22019,TOTAL,1.0,203922,Glenn Robinson III,62,705:29,3654.7,887,4245,194,100,13,347,677,0.513,105,241,0.436,88,112,53
711,22019,TOTAL,1.0,203924,Jerami Grant,71,726:12,3790.1,684,4338,190,90,34,262,624,0.42,70,246,0.285,90,125,59
712,22019,C,0.08099256630993829,203924,Jerami Grant,64,58:49,317.9,94,399,7,14,8,40,78,0.513,1,7,0.143,13,20,9
713,22019,F,0.6398320936199706,203924,Jerami Grant,71,464:39,2368.1,374,2487,79,47,12,144,336,0.429,41,137,0.299,45,63,34
714,22019,G,0.27917534007009104,203924,Jerami Grant,71,202:44,1104.1,216,1452,104,29,14,78,210,0.371,28,102,0.275,32,42,16
