,Player,Position,Date,Market Name,Line,Site Less,Site More,Player_Slug,PLAYER_NAME,PLAYER_ID
2580,Andrew Wiggins,F,2/25/2024,Rebounds,4.5,-129,-132,andrew-wiggins,Andrew Wiggins,203952
2581,Andrew Wiggins,F,2/27/2024,Points,14.5,-145,-117,andrew-wiggins,Andrew Wiggins,203952
2582,Andrew Wiggins,F,2/27/2024,PTS+REB+AST,21.5,-136,-125,andrew-wiggins,Andrew Wiggins,203952
2583,Andrew Wiggins,F,3/6/2024,PTS+REB+AST,18.5,-130,-130,andrew-wiggins,Andrew Wiggins,203952
2584,Andrew Wiggins,F,3/6/2024,Assists,1.5,-132,-127,andrew-wiggins,Andrew Wiggins,203952
2585,Andrew Wiggins,F,3/6/2024,Rebounds,4.5,-152,-112,andrew-wiggins,Andrew Wiggins,203952
2586,Andrew Wiggins,F,3/6/2024,Points,12.5,-136,-124,andrew-wiggins,Andrew Wiggins,203952
2587,Andrew Wiggins,F,3/13/2024,PTS+REB+AST,19.5,-127,-132,andrew-wiggins,Andrew Wiggins,203952
2588,Andrew Wiggins,F,3/13/2024,Points,13.5,-141,-120,andrew-wiggins,Andrew Wiggins,203952
2589,Andrew Wiggins,F,3/16/2024,PTS+REB+AST,16.5,-117,-145,andrew-wiggins,Andrew Wiggins,203952
2590,Andrew Wiggins,F,3/16/2024,Assists,1.5,-113,-150,andrew-wiggins,Andrew Wiggins,203952
2591,Andrew Wiggins,F,3/16/2024,Points,11.5,-148,-114,andrew-wiggins,Andrew Wiggins,203952
2592,Andrew Wiggins,F,4/2/2024,Rebounds,4.5,-115,-145,andrew-wiggins,Andrew Wiggins,203952
2593,Andrew Wiggins,F,4/2/2024,Points,12.5,-112,-152,andrew-wiggins,Andrew Wiggins,203952
2594,Andrew Wiggins,F,4/2/2024,PTS+REB+AST,19.5,-130,-130,andrew-wiggins,Andrew Wiggins,203952
2595,Andrew Wiggins,F,4/2/2024,Assists,1.5,-132,-129,andrew-wiggins,Andrew Wiggins,203952
2596,Andrew Wiggins,F,4/2/2024,Steals,0.5,-121,-139,andrew-wiggins,Andrew Wiggins,203952
2597,Malik Monk,G,2/25/2024,Blocks,0.5,-137,-122,malik-monk,Malik Monk,1628370
2598,Malik Monk,G,2/25/2024,Points,16.5,-129,-130,malik-monk,Malik Monk,1628370
2599,Malik Monk,G,2/25/2024,PTS+REB+AST,24.5,-125,-136,malik-monk,Malik Monk,1628370
2600,Malik Monk,G,3/10/2024,Rebounds,3.5,-110,-152,malik-monk,Malik Monk,1628370
2601,Malik Monk,G,3/10/2024,Points,16.5,-125,-136,malik-monk,Malik Monk,1628370
2602,Malik Monk,G,3/10/2024,PTS+REB+AST,25.5,-118,-143,malik-monk,Malik Monk,1628370
2603,Malik Monk,G,3/12/2024,Points,18.5,-143,-118,malik-monk,Malik Monk,1628370
2604,Malik Monk,G,3/12/2024,Assists,5.5,-148,-114,malik-monk,Malik Monk,1628370
2605,Malik Monk,G,3/12/2024,PTS+REB+AST,27.5,-122,-137,malik-monk,Malik Monk,1628370
2606,Dalano Banton,G,2/25/2024,Steals,0.5,-127,-134,dalano-banton,Dalano Banton,1630625
2607,Dalano Banton,G,2/25/2024,Points,7.5,-127,-134,dalano-banton,Dalano Banton,1630625
2608,Dalano Banton,G,2/25/2024,PTS+REB+AST,14.5,-143,-118,dalano-banton,Dalano Banton,1630625
2609,Dalano Banton,G,4/3/2024,Points,20.5,-136,-125,dalano-banton,Dalano Banton,1630625
2610,Dalano Banton,G,4/3/2024,Turnovers,2.5,-152,-112,dalano-banton,Dalano Banton,1630625
2611,Dalano Banton,G,4/3/2024,PTS+REB+AST,30.5,-134,-127,dalano-banton,Dalano Banton,1630625
2612,Dalano Banton,G,4/3/2024,Rebounds,5.5,-122,-139,dalano-banton,Dalano Banton,1630625
2613,Toumani Camara,F,2/25/2024,Assists,1.5,-150,-113,toumani-camara,Toumani Camara,1641739
2614,Toumani Camara,F,2/25/2024,3PT Made,0.5,-150,-113,toumani-camara,Toumani Camara,1641739
2615,Toumani Camara,F,2/25/2024,Points,7.5,-112,-152,toumani-camara,Toumani Camara,1641739
2616,Toumani Camara,F,2/25/2024,PTS+REB+AST,14.5,-121,-139,toumani-camara,Toumani Camara,1641739
2617,Toumani Camara,F,2/27/2024,PTS+REB+AST,11.5,-118,-143,toumani-camara,Toumani Camara,1641739
2618,Toumani Camara,F,2/27/2024,3PT Made,0.5,-143,-118,toumani-camara,Toumani Camara,1641739
2619,Toumani Camara,F,2/27/2024,Rebounds,4.5,-148,-114,toumani-camara,Toumani Camara,1641739
2620,Toumani Camara,F,3/1/2024,Rebounds,6.5,-152,-112,toumani-camara,Toumani Camara,1641739
2621,Toumani Camara,F,3/1/2024,3PT Made,0.5,-115,-148,toumani-camara,Toumani Camara,1641739
2622,Toumani Camara,F,3/1/2024,Points,8.5,-120,-141,toumani-camara,Toumani Camara,1641739
2623,Toumani Camara,F,3/1/2024,Turnovers,1.5,-132,-127,toumani-camara,Toumani Camara,1641739
2624,Toumani Camara,F,3/1/2024,PTS+REB+AST,16.5,-124,-136,toumani-camara,Toumani Camara,1641739
2625,Toumani Camara,F,3/16/2024,Points,7.5,-122,-137,toumani-camara,Toumani Camara,1641739
2626,Toumani Camara,F,3/16/2024,Rebounds,5.5,-120,-141,toumani-camara,Toumani Camara,1641739
2627,Toumani Camara,F,3/16/2024,PTS+REB+AST,15.5,-141,-120,toumani-camara,Toumani Camara,1641739
2628,Toumani Camara,F,3/16/2024,Assists,1.5,-148,-114,toumani-camara,Toumani Camara,1641739
2629,Bennedict Mathurin,F,2/26/2024,Points,15.5,-132,-127,bennedict-mathurin,Bennedict Mathurin,1631097
2630,Bennedict Mathurin,F,2/26/2024,PTS+REB+AST,22.5,-139,-121,bennedict-mathurin,Bennedict Mathurin,1631097
2631,Bennedict Mathurin,F,2/26/2024,Rebounds,4.5,-118,-141,bennedict-mathurin,Bennedict Mathurin,1631097
2632,Bennedict Mathurin,F,2/26/2024,Turnovers,1.5,-121,-139,bennedict-mathurin,Bennedict Mathurin,1631097
2633,Tyrese Haliburton,G,2/26/2024,PTS+REB+AST,37.5,-136,-125,tyrese-haliburton,Tyrese Haliburton,1630169
2634,Tyrese Haliburton,G,2/26/2024,Points,21.5,-132,-127,tyrese-haliburton,Tyrese Haliburton,1630169
2635,Tyrese Haliburton,G,2/26/2024,Rebounds,3.5,-114,-148,tyrese-haliburton,Tyrese Haliburton,1630169
2636,Tyrese Haliburton,G,2/26/2024,Assists,11.5,-121,-139,tyrese-haliburton,Tyrese Haliburton,1630169
2637,Tyrese Haliburton,G,3/1/2024,PTS+REB+AST,32.5,-130,-129,tyrese-haliburton,Tyrese Haliburton,1630169
2638,Tyrese Haliburton,G,3/1/2024,Points,18.5,-137,-124,tyrese-haliburton,Tyrese Haliburton,1630169
2639,Tyrese Haliburton,G,3/3/2024,PTS+REB+AST,33.5,-120,-141,tyrese-haliburton,Tyrese Haliburton,1630169
2640,Tyrese Haliburton,G,3/3/2024,Assists,11.5,-118,-143,tyrese-haliburton,Tyrese Haliburton,1630169
2641,Tyrese Haliburton,G,3/3/2024,3PT Made,2.5,-113,-150,tyrese-haliburton,Tyrese Haliburton,1630169
2642,Tyrese Haliburton,G,3/3/2024,Rebounds,3.5,-134,-127,tyrese-haliburton,Tyrese Haliburton,1630169
2643,Tyrese Haliburton,G,3/3/2024,Points,18.5,-141,-120,tyrese-haliburton,Tyrese Haliburton,1630169
2644,Tyrese Haliburton,G,3/5/2024,Rebounds,3.5,-113,-150,tyrese-haliburton,Tyrese Haliburton,1630169
2645,Tyrese Haliburton,G,3/5/2024,Assists,10.5,-112,-152,tyrese-haliburton,Tyrese Haliburton,1630169
2646,Tyrese Haliburton,G,3/5/2024,Points,18.5,-121,-139,tyrese-haliburton,Tyrese Haliburton,1630169
2647,Tyrese Haliburton,G,3/5/2024,PTS+REB+AST,33.5,-124,-136,tyrese-haliburton,Tyrese Haliburton,1630169
2648,Tyrese Haliburton,G,3/7/2024,PTS+REB+AST,33.5,-127,-134,tyrese-haliburton,Tyrese Haliburton,1630169
2649,Tyrese Haliburton,G,3/7/2024,Assists,10.5,-109,-157,tyrese-haliburton,Tyrese Haliburton,1630169
2650,Tyrese Haliburton,G,3/7/2024,3PT Made,2.5,-112,-152,tyrese-haliburton,Tyrese Haliburton,1630169
2651,Tyrese Haliburton,G,3/7/2024,Points,18.5,-129,-132,tyrese-haliburton,Tyrese Haliburton,1630169
2652,Tyrese Haliburton,G,3/10/2024,Assists,10.5,-132,-129,tyrese-haliburton,Tyrese Haliburton,1630169
2653,Tyrese Haliburton,G,3/10/2024,3PT Made,2.5,-112,-152,tyrese-haliburton,Tyrese Haliburton,1630169
2654,Tyrese Haliburton,G,3/10/2024,Points,19.5,-130,-129,tyrese-haliburton,Tyrese Haliburton,1630169
2655,Tyrese Haliburton,G,3/10/2024,Rebounds,3.5,-145,-117,tyrese-haliburton,Tyrese Haliburton,1630169
2656,Tyrese Haliburton,G,3/10/2024,PTS+REB+AST,33.5,-127,-132,tyrese-haliburton,Tyrese Haliburton,1630169
2657,Tyrese Haliburton,G,3/12/2024,Points,19.5,-125,-134,tyrese-haliburton,Tyrese Haliburton,1630169
2658,Tyrese Haliburton,G,3/12/2024,3PT Made,2.5,-118,-143,tyrese-haliburton,Tyrese Haliburton,1630169
2659,Tyrese Haliburton,G,3/12/2024,Turnovers,2.5,-113,-150,tyrese-haliburton,Tyrese Haliburton,1630169
2660,Tyrese Haliburton,G,3/12/2024,PTS+REB+AST,34.5,-139,-121,tyrese-haliburton,Tyrese Haliburton,1630169
2661,Tyrese Haliburton,G,3/13/2024,Assists,11.5,-130,-129,tyrese-haliburton,Tyrese Haliburton,1630169
2662,Tyrese Haliburton,G,3/13/2024,Points,18.5,-118,-143,tyrese-haliburton,Tyrese Haliburton,1630169
2663,Tyrese Haliburton,G,3/13/2024,3PT Made,2.5,-145,-117,tyrese-haliburton,Tyrese Haliburton,1630169
2664,Tyrese Haliburton,G,3/13/2024,PTS+REB+AST,34.5,-122,-137,tyrese-haliburton,Tyrese Haliburton,1630169
2665,Tyrese Haliburton,G,3/16/2024,Assists,11.5,-141,-120,tyrese-haliburton,Tyrese Haliburton,1630169
2666,Tyrese Haliburton,G,3/16/2024,PTS+REB+AST,35.5,-129,-130,tyrese-haliburton,Tyrese Haliburton,1630169
2667,Tyrese Haliburton,G,3/16/2024,Turnovers,2.5,-137,-122,tyrese-haliburton,Tyrese Haliburton,1630169
2668,Tyrese Haliburton,G,3/16/2024,Points,19.5,-127,-132,tyrese-haliburton,Tyrese Haliburton,1630169
2669,Tyrese Haliburton,G,4/3/2024,Assists,10.5,-150,-113,tyrese-haliburton,Tyrese Haliburton,1630169
2670,Tyrese Haliburton,G,4/3/2024,PTS+REB+AST,34.5,-130,-129,tyrese-haliburton,Tyrese Haliburton,1630169
2671,Tyrese Haliburton,G,4/3/2024,3PT Made,2.5,-107,-159,tyrese-haliburton,Tyrese Haliburton,1630169
2672,Tyrese Haliburton,G,4/3/2024,Rebounds,4.5,-132,-127,tyrese-haliburton,Tyrese Haliburton,1630169
2673,Tyrese Haliburton,G,4/3/2024,Points,19.5,-136,-125,tyrese-haliburton,Tyrese Haliburton,1630169
2674,Andrew Nembhard,G,2/26/2024,PTS+REB+AST,17.5,-145,-117,andrew-nembhard,Andrew Nembhard,1629614
2675,Andrew Nembhard,G,2/26/2024,Points,10.5,-150,-113,andrew-nembhard,Andrew Nembhard,1629614
2676,Andrew Nembhard,G,2/26/2024,Rebounds,2.5,-127,-134,andrew-nembhard,Andrew Nembhard,1629614
2677,Andrew Nembhard,G,3/1/2024,PTS+REB+AST,15.5,-124,-136,andrew-nembhard,Andrew Nembhard,1629614
2678,Andrew Nembhard,G,3/1/2024,Points,9.5,-121,-139,andrew-nembhard,Andrew Nembhard,1629614
2679,Andrew Nembhard,G,3/1/2024,Assists,3.5,-141,-120,andrew-nembhard,Andrew Nembhard,1629614
2680,Andrew Nembhard,G,3/3/2024,PTS+REB+AST,16.5,-129,-130,andrew-nembhard,Andrew Nembhard,1629614
2681,Andrew Nembhard,G,3/3/2024,Assists,3.5,-134,-127,andrew-nembhard,Andrew Nembhard,1629614
2682,Andrew Nembhard,G,3/3/2024,Rebounds,2.5,-143,-117,andrew-nembhard,Andrew Nembhard,1629614
2683,Andrew Nembhard,G,3/3/2024,Points,10.5,-141,-120,andrew-nembhard,Andrew Nembhard,1629614
2684,Andrew Nembhard,G,3/5/2024,Points,10.5,-145,-117,andrew-nembhard,Andrew Nembhard,1629614
2685,Andrew Nembhard,G,3/5/2024,PTS+REB+AST,16.5,-141,-120,andrew-nembhard,Andrew Nembhard,1629614
2686,Andrew Nembhard,G,3/5/2024,Rebounds,2.5,-132,-127,andrew-nembhard,Andrew Nembhard,1629614
2687,Andrew Nembhard,G,3/7/2024,Points,10.5,-139,-121,andrew-nembhard,Andrew Nembhard,1629614
2688,Andrew Nembhard,G,3/7/2024,PTS+REB+AST,16.5,-137,-122,andrew-nembhard,Andrew Nembhard,1629614
2689,Andrew Nembhard,G,3/10/2024,PTS+REB+AST,14.5,-136,-125,andrew-nembhard,Andrew Nembhard,1629614
2690,Andrew Nembhard,G,3/10/2024,Points,8.5,-127,-134,andrew-nembhard,Andrew Nembhard,1629614
2691,Andrew Nembhard,G,3/12/2024,Rebounds,2.5,-132,-129,andrew-nembhard,Andrew Nembhard,1629614
2692,Andrew Nembhard,G,3/12/2024,PTS+REB+AST,14.5,-148,-114,andrew-nembhard,Andrew Nembhard,1629614
2693,Andrew Nembhard,G,3/12/2024,Points,8.5,-150,-113,andrew-nembhard,Andrew Nembhard,1629614
2694,Andrew Nembhard,G,3/13/2024,PTS+REB+AST,14.5,-124,-136,andrew-nembhard,Andrew Nembhard,1629614
2695,Andrew Nembhard,G,3/13/2024,Rebounds,2.5,-143,-118,andrew-nembhard,Andrew Nembhard,1629614
2696,Andrew Nembhard,G,3/13/2024,Points,9.5,-148,-114,andrew-nembhard,Andrew Nembhard,1629614
2697,Andrew Nembhard,G,3/16/2024,PTS+REB+AST,14.5,-130,-130,andrew-nembhard,Andrew Nembhard,1629614
2698,Andrew Nembhard,G,3/16/2024,Points,8.5,-139,-121,andrew-nembhard,Andrew Nembhard,1629614
2699,Andrew Nembhard,G,4/3/2024,Points,10.5,-148,-114,andrew-nembhard,Andrew Nembhard,1629614
2700,Andrew Nembhard,G,4/3/2024,PTS+REB+AST,16.5,-139,-122,andrew-nembhard,Andrew Nembhard,1629614
2701,Andrew Nembhard,G,4/3/2024,Rebounds,2.5,-130,-129,andrew-nembhard,Andrew Nembhard,1629614
2702,Pascal Siakam,F,2/26/2024,Points,21.5,-130,-130,pascal-siakam,Pascal Siakam,1627783
2703,Pascal Siakam,F,2/26/2024,PTS+REB+AST,31.5,-132,-127,pascal-siakam,Pascal Siakam,1627783
2704,Pascal Siakam,F,2/26/2024,Turnovers,1.5,-141,-120,pascal-siakam,Pascal Siakam,1627783
2705,Pascal Siakam,F,2/26/2024,Rebounds,6.5,-143,-117,pascal-siakam,Pascal Siakam,1627783
2706,Pascal Siakam,F,3/1/2024,PTS+REB+AST,32.5,-139,-121,pascal-siakam,Pascal Siakam,1627783
2707,Pascal Siakam,F,3/1/2024,Points,21.5,-132,-127,pascal-siakam,Pascal Siakam,1627783
2708,Pascal Siakam,F,3/1/2024,Rebounds,6.5,-120,-141,pascal-siakam,Pascal Siakam,1627783
2709,Pascal Siakam,F,3/1/2024,Assists,3.5,-134,-125,pascal-siakam,Pascal Siakam,1627783
2710,Pascal Siakam,F,3/1/2024,Blocks,0.5,-145,-117,pascal-siakam,Pascal Siakam,1627783
2711,Pascal Siakam,F,3/1/2024,Turnovers,1.5,-118,-143,pascal-siakam,Pascal Siakam,1627783
2712,Pascal Siakam,F,3/3/2024,Points,21.5,-127,-132,pascal-siakam,Pascal Siakam,1627783
2713,Pascal Siakam,F,3/3/2024,PTS+REB+AST,32.5,-132,-129,pascal-siakam,Pascal Siakam,1627783
2714,Pascal Siakam,F,3/3/2024,Rebounds,6.5,-124,-136,pascal-siakam,Pascal Siakam,1627783
2715,Pascal Siakam,F,3/3/2024,Turnovers,1.5,-132,-127,pascal-siakam,Pascal Siakam,1627783
2716,Pascal Siakam,F,3/5/2024,Rebounds,6.5,-132,-127,pascal-siakam,Pascal Siakam,1627783
2717,Pascal Siakam,F,3/5/2024,PTS+REB+AST,32.5,-132,-127,pascal-siakam,Pascal Siakam,1627783
2718,Pascal Siakam,F,3/5/2024,Points,21.5,-118,-143,pascal-siakam,Pascal Siakam,1627783
2719,Pascal Siakam,F,3/5/2024,Assists,3.5,-132,-127,pascal-siakam,Pascal Siakam,1627783
2720,Pascal Siakam,F,3/5/2024,Turnovers,1.5,-120,-141,pascal-siakam,Pascal Siakam,1627783
2721,Pascal Siakam,F,3/7/2024,PTS+REB+AST,31.5,-139,-121,pascal-siakam,Pascal Siakam,1627783
2722,Pascal Siakam,F,3/7/2024,Points,20.5,-134,-125,pascal-siakam,Pascal Siakam,1627783
2723,Pascal Siakam,F,3/7/2024,Turnovers,1.5,-127,-132,pascal-siakam,Pascal Siakam,1627783
2724,Pascal Siakam,F,3/7/2024,Assists,3.5,-127,-132,pascal-siakam,Pascal Siakam,1627783
2725,Pascal Siakam,F,3/10/2024,PTS+REB+AST,29.5,-130,-130,pascal-siakam,Pascal Siakam,1627783
2726,Pascal Siakam,F,3/10/2024,Points,19.5,-129,-130,pascal-siakam,Pascal Siakam,1627783
2727,Pascal Siakam,F,3/12/2024,PTS+REB+AST,31.5,-141,-120,pascal-siakam,Pascal Siakam,1627783
2728,Pascal Siakam,F,3/12/2024,Points,20.5,-139,-121,pascal-siakam,Pascal Siakam,1627783
2729,Pascal Siakam,F,3/12/2024,Turnovers,1.5,-148,-114,pascal-siakam,Pascal Siakam,1627783
2730,Pascal Siakam,F,3/12/2024,Steals,0.5,-121,-139,pascal-siakam,Pascal Siakam,1627783
2731,Pascal Siakam,F,3/13/2024,Points,20.5,-130,-130,pascal-siakam,Pascal Siakam,1627783
2732,Pascal Siakam,F,3/13/2024,PTS+REB+AST,31.5,-136,-124,pascal-siakam,Pascal Siakam,1627783
2733,Pascal Siakam,F,3/13/2024,Steals,0.5,-121,-139,pascal-siakam,Pascal Siakam,1627783
2734,Pascal Siakam,F,3/16/2024,PTS+REB+AST,32.5,-137,-122,pascal-siakam,Pascal Siakam,1627783
2735,Pascal Siakam,F,3/16/2024,Points,20.5,-127,-134,pascal-siakam,Pascal Siakam,1627783
2736,Pascal Siakam,F,3/16/2024,Assists,3.5,-152,-112,pascal-siakam,Pascal Siakam,1627783
2737,Pascal Siakam,F,4/3/2024,Points,21.5,-136,-124,pascal-siakam,Pascal Siakam,1627783
2738,Pascal Siakam,F,4/3/2024,PTS+REB+AST,32.5,-115,-148,pascal-siakam,Pascal Siakam,1627783
2739,Pascal Siakam,F,4/3/2024,3PT Made,0.5,-152,-112,pascal-siakam,Pascal Siakam,1627783
2740,Pascal Siakam,F,4/3/2024,Turnovers,1.5,-143,-118,pascal-siakam,Pascal Siakam,1627783
2741,Bam Adebayo,C,2/26/2024,Rebounds,10.5,-129,-132,bam-adebayo,Bam Adebayo,1628389
2742,Bam Adebayo,C,2/26/2024,Turnovers,2.5,-150,-113,bam-adebayo,Bam Adebayo,1628389
2743,Bam Adebayo,C,2/26/2024,PTS+REB+AST,36.5,-130,-130,bam-adebayo,Bam Adebayo,1628389
2744,Bam Adebayo,C,2/26/2024,Points,21.5,-124,-137,bam-adebayo,Bam Adebayo,1628389
2745,Bam Adebayo,C,2/27/2024,Points,20.5,-125,-134,bam-adebayo,Bam Adebayo,1628389
2746,Bam Adebayo,C,2/27/2024,PTS+REB+AST,35.5,-132,-127,bam-adebayo,Bam Adebayo,1628389
2747,Bam Adebayo,C,2/27/2024,Turnovers,2.5,-143,-118,bam-adebayo,Bam Adebayo,1628389
2748,Bam Adebayo,C,2/29/2024,Rebounds,10.5,-129,-132,bam-adebayo,Bam Adebayo,1628389
2749,Bam Adebayo,C,2/29/2024,Points,18.5,-127,-134,bam-adebayo,Bam Adebayo,1628389
2750,Bam Adebayo,C,2/29/2024,PTS+REB+AST,32.5,-125,-134,bam-adebayo,Bam Adebayo,1628389
2751,Bam Adebayo,C,3/2/2024,Points,22.5,-145,-117,bam-adebayo,Bam Adebayo,1628389
2752,Bam Adebayo,C,3/2/2024,PTS+REB+AST,37.5,-134,-125,bam-adebayo,Bam Adebayo,1628389
2753,Bam Adebayo,C,3/2/2024,Turnovers,2.5,-141,-121,bam-adebayo,Bam Adebayo,1628389
2754,Bam Adebayo,C,3/7/2024,PTS+REB+AST,35.5,-139,-121,bam-adebayo,Bam Adebayo,1628389
2755,Bam Adebayo,C,3/7/2024,Rebounds,10.5,-130,-130,bam-adebayo,Bam Adebayo,1628389
2756,Bam Adebayo,C,3/7/2024,Points,20.5,-113,-150,bam-adebayo,Bam Adebayo,1628389
2757,Bam Adebayo,C,3/8/2024,Turnovers,2.5,-150,-113,bam-adebayo,Bam Adebayo,1628389
2758,Bam Adebayo,C,3/8/2024,PTS+REB+AST,34.5,-134,-127,bam-adebayo,Bam Adebayo,1628389
2759,Bam Adebayo,C,3/8/2024,Rebounds,10.5,-125,-136,bam-adebayo,Bam Adebayo,1628389
2760,Bam Adebayo,C,3/8/2024,Assists,3.5,-152,-112,bam-adebayo,Bam Adebayo,1628389
2761,Bam Adebayo,C,3/8/2024,Points,19.5,-117,-145,bam-adebayo,Bam Adebayo,1628389
2762,Bam Adebayo,C,3/10/2024,Points,21.5,-139,-121,bam-adebayo,Bam Adebayo,1628389
2763,Bam Adebayo,C,3/10/2024,Rebounds,11.5,-143,-117,bam-adebayo,Bam Adebayo,1628389
2764,Bam Adebayo,C,3/10/2024,PTS+REB+AST,36.5,-125,-136,bam-adebayo,Bam Adebayo,1628389
2765,Bam Adebayo,C,3/13/2024,Points,19.5,-134,-127,bam-adebayo,Bam Adebayo,1628389
2766,Bam Adebayo,C,3/13/2024,Assists,3.5,-145,-117,bam-adebayo,Bam Adebayo,1628389
2767,Bam Adebayo,C,3/13/2024,PTS+REB+AST,33.5,-130,-129,bam-adebayo,Bam Adebayo,1628389
2768,Bam Adebayo,C,3/13/2024,Rebounds,10.5,-145,-117,bam-adebayo,Bam Adebayo,1628389
2769,Bam Adebayo,C,3/15/2024,Points,20.5,-137,-124,bam-adebayo,Bam Adebayo,1628389
2770,Bam Adebayo,C,3/15/2024,PTS+REB+AST,34.5,-139,-121,bam-adebayo,Bam Adebayo,1628389
2771,Bam Adebayo,C,3/17/2024,Points,22.5,-141,-120,bam-adebayo,Bam Adebayo,1628389
2772,Bam Adebayo,C,3/17/2024,PTS+REB+AST,37.5,-137,-122,bam-adebayo,Bam Adebayo,1628389
2773,Bam Adebayo,C,4/2/2024,PTS+REB+AST,31.5,-120,-141,bam-adebayo,Bam Adebayo,1628389
2774,Bam Adebayo,C,4/2/2024,Points,17.5,-132,-127,bam-adebayo,Bam Adebayo,1628389
2775,Bam Adebayo,C,4/2/2024,Assists,3.5,-117,-145,bam-adebayo,Bam Adebayo,1628389
2776,Bam Adebayo,C,4/2/2024,Rebounds,10.5,-137,-122,bam-adebayo,Bam Adebayo,1628389
2777,Jakob Poeltl,C,2/26/2024,PTS+REB+AST,22.5,-120,-141,jakob-poeltl,Jakob Poeltl,1627751
2778,Jakob Poeltl,C,2/26/2024,Rebounds,8.5,-112,-152,jakob-poeltl,Jakob Poeltl,1627751
2779,Jakob Poeltl,C,2/26/2024,Points,11.5,-129,-130,jakob-poeltl,Jakob Poeltl,1627751
2780,Jakob Poeltl,C,3/1/2024,Points,12.5,-150,-113,jakob-poeltl,Jakob Poeltl,1627751
2781,Jakob Poeltl,C,3/1/2024,Assists,2.5,-136,-124,jakob-poeltl,Jakob Poeltl,1627751
2782,Jakob Poeltl,C,3/1/2024,PTS+REB+AST,24.5,-136,-124,jakob-poeltl,Jakob Poeltl,1627751
2783,Jakob Poeltl,C,3/1/2024,Rebounds,9.5,-137,-122,jakob-poeltl,Jakob Poeltl,1627751
2784,Jakob Poeltl,C,3/3/2024,Steals,0.5,-118,-143,jakob-poeltl,Jakob Poeltl,1627751
2785,Jakob Poeltl,C,3/3/2024,Blocks,1.5,-132,-129,jakob-poeltl,Jakob Poeltl,1627751
2786,Jakob Poeltl,C,3/3/2024,Rebounds,10.5,-141,-118,jakob-poeltl,Jakob Poeltl,1627751
2787,Jakob Poeltl,C,3/3/2024,Points,12.5,-117,-143,jakob-poeltl,Jakob Poeltl,1627751
2788,Jakob Poeltl,C,3/3/2024,PTS+REB+AST,26.5,-132,-127,jakob-poeltl,Jakob Poeltl,1627751
2789,Luke Kennard,G,2/26/2024,PTS+REB+AST,17.5,-134,-125,luke-kennard,Luke Kennard,1628379
2790,Luke Kennard,G,2/26/2024,Points,11.5,-137,-122,luke-kennard,Luke Kennard,1628379
2791,Luke Kennard,G,2/26/2024,Steals,0.5,-120,-141,luke-kennard,Luke Kennard,1628379
2792,Luke Kennard,G,3/10/2024,Points,12.5,-145,-117,luke-kennard,Luke Kennard,1628379
2793,Luke Kennard,G,3/10/2024,PTS+REB+AST,18.5,-136,-124,luke-kennard,Luke Kennard,1628379
2794,Luke Kennard,G,3/10/2024,Rebounds,2.5,-134,-125,luke-kennard,Luke Kennard,1628379
2795,Luke Kennard,G,3/10/2024,Assists,3.5,-141,-120,luke-kennard,Luke Kennard,1628379
2796,Luke Kennard,G,3/10/2024,Steals,0.5,-127,-134,luke-kennard,Luke Kennard,1628379
2797,Luke Kennard,G,4/3/2024,Points,11.5,-118,-143,luke-kennard,Luke Kennard,1628379
2798,Luke Kennard,G,4/3/2024,Assists,4.5,-122,-137,luke-kennard,Luke Kennard,1628379
2799,Luke Kennard,G,4/3/2024,PTS+REB+AST,20.5,-143,-117,luke-kennard,Luke Kennard,1628379
2800,RJ Barrett,F,2/26/2024,Points,19.5,-118,-143,rj-barrett,RJ Barrett,1629628
2801,RJ Barrett,F,2/26/2024,Steals,0.5,-117,-145,rj-barrett,RJ Barrett,1629628
2802,RJ Barrett,F,2/26/2024,PTS+REB+AST,29.5,-124,-136,rj-barrett,RJ Barrett,1629628
2803,RJ Barrett,F,2/26/2024,Assists,3.5,-134,-127,rj-barrett,RJ Barrett,1629628
2804,RJ Barrett,F,3/1/2024,PTS+REB+AST,31.5,-137,-122,rj-barrett,RJ Barrett,1629628
2805,RJ Barrett,F,3/1/2024,Points,20.5,-129,-130,rj-barrett,RJ Barrett,1629628
2806,RJ Barrett,F,3/3/2024,Points,22.5,-139,-121,rj-barrett,RJ Barrett,1629628
2807,RJ Barrett,F,3/3/2024,PTS+REB+AST,32.5,-121,-139,rj-barrett,RJ Barrett,1629628
2808,RJ Barrett,F,3/5/2024,PTS+REB+AST,34.5,-137,-122,rj-barrett,RJ Barrett,1629628
2809,RJ Barrett,F,3/5/2024,Rebounds,7.5,-129,-130,rj-barrett,RJ Barrett,1629628
2810,RJ Barrett,F,3/5/2024,3PT Made,1.5,-143,-117,rj-barrett,RJ Barrett,1629628
2811,RJ Barrett,F,3/5/2024,Points,22.5,-141,-120,rj-barrett,RJ Barrett,1629628
2812,RJ Barrett,F,3/7/2024,Points,21.5,-134,-127,rj-barrett,RJ Barrett,1629628
2813,RJ Barrett,F,3/7/2024,PTS+REB+AST,32.5,-132,-129,rj-barrett,RJ Barrett,1629628
2814,RJ Barrett,F,3/7/2024,Rebounds,6.5,-139,-122,rj-barrett,RJ Barrett,1629628
2815,RJ Barrett,F,3/7/2024,3PT Made,1.5,-143,-117,rj-barrett,RJ Barrett,1629628
